ip,city,region,country,loc,timezone,country_name,latitude,longitude,org,hostname,postal,bogon
157.55.32.145,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.148,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.149,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.154,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.160,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.161,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.162,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.163,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.183,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.185,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.186,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.227,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.229,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.32.28,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.49,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.52,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.57,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.58,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.75,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.81,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.83,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.87,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.88,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.89,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.95,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.96,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.32.99,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.100,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.103,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.106,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.107,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.122,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.123,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.124,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.125,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.146,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.33.178,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.33.180,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.33.21,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.23,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.24,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.251,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.33.26,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.30,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.31,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.34,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.38,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.39,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.44,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.48,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.50,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.78,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.79,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.81,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.82,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.83,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.85,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.87,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.88,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.89,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.90,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.92,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.33.97,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.55.34.100,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.101,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.104,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.105,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.106,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.107,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.168,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.173,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.174,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.175,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.176,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.181,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.183,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.25,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.35,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.74,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.34.97,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.55.35.100,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.102,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.104,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.106,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.112,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.113,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.114,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.33,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.36,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.39,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.41,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.43,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.51,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.80,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.87,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.88,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.91,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.93,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.94,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.96,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.35.97,Redmond,Washington,US,"47.6740,-122.1215",America/Los_Angeles,United States,47.6740,-122.1215,AS8075 Microsoft Corporation,,98052,
157.55.36.37,Vienna,Vienna,AT,"48.1952,16.3503",Europe/Vienna,Austria,48.1952,16.3503,AS8075 Microsoft Corporation,,1060,
157.55.36.49,Vienna,Vienna,AT,"48.1952,16.3503",Europe/Vienna,Austria,48.1952,16.3503,AS8075 Microsoft Corporation,,1060,
157.55.36.50,Vienna,Vienna,AT,"48.1952,16.3503",Europe/Vienna,Austria,48.1952,16.3503,AS8075 Microsoft Corporation,,1060,
157.55.36.51,Vienna,Vienna,AT,"48.1952,16.3503",Europe/Vienna,Austria,48.1952,16.3503,AS8075 Microsoft Corporation,,1060,
157.55.36.52,Vienna,Vienna,AT,"48.1952,16.3503",Europe/Vienna,Austria,48.1952,16.3503,AS8075 Microsoft Corporation,,1060,
157.55.36.54,Vienna,Vienna,AT,"48.1952,16.3503",Europe/Vienna,Austria,48.1952,16.3503,AS8075 Microsoft Corporation,,1060,
157.55.43.26,Fremont,California,US,"37.5483,-121.9886",America/Los_Angeles,United States,37.5483,-121.9886,AS8075 Microsoft Corporation,,94536,
157.56.122.218,Dublin,Leinster,IE,"53.3331,-6.2489",Europe/Dublin,Ireland,53.3331,-6.2489,AS8075 Microsoft Corporation,,D02,
157.56.229.184,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.229.186,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.229.187,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.229.244,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.229.247,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.229.88,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.144,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.146,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.147,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.148,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.149,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.151,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.156,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.158,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.172,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.173,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.92.174,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.103,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,msnbot-157-56-93-103.search.msn.com,98848,
157.56.93.148,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.187,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.39,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.51,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.61,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.62,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.63,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.71,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.72,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.74,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.82,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.85,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.94,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.95,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
157.56.93.96,Quincy,Washington,US,"47.2343,-119.8525",America/Los_Angeles,United States,47.2343,-119.8525,AS8075 Microsoft Corporation,,98848,
158.109.217.161,Cerdanyola del Vallès,Catalonia,ES,"41.4911,2.1408",Europe/Madrid,Spain,41.4911,2.1408,AS13041 Consorci de Serveis Universitaris de Catalunya,ccom-217-161.uab.es,08290,
